"filename", "language", "Gradle", "HTML", "Java Properties", "Java", "comment", "blank", "total"
"/run/media/atomic_dev25/SHARED/shared/C/Users/Administrator/Desktop/Projects/JAVA/sentinel.pay/sentinel.pay/src/main/java/com/github/sentinel/pay/infrastructure/out/persistence/mapper/adapters/profile/VelocityProfileMapperImpl.java", "Java", 0, 0, 0, 35, 0, 9, 44
"/run/media/atomic_dev25/SHARED/shared/C/Users/Administrator/Desktop/Projects/JAVA/sentinel.pay/sentinel.pay/src/main/java/com/github/sentinel/pay/infrastructure/startup/DatabaseCleanserRunner.java", "Java", 0, 0, 0, -18, 24, -6, 0
"/run/media/atomic_dev25/SHARED/shared/C/Users/Administrator/Desktop/Projects/JAVA/sentinel.pay/sentinel.pay/src/main/java/com/github/sentinel/pay/infrastructure/utils/TransactionDataGenerator.java", "Java", 0, 0, 0, 165, 34, 28, 227
"/run/media/atomic_dev25/SHARED/shared/C/Users/Administrator/Desktop/Projects/JAVA/sentinel.pay/sentinel.pay/src/main/resources/application.properties", "Java Properties", 0, 0, 7, 0, 0, 2, 9
"/run/media/atomic_dev25/SHARED/shared/C/Users/Administrator/Desktop/Projects/JAVA/sentinel.pay/sentinel.pay/src/main/resources/templates/account-profile.html", "HTML", 0, 385, 0, 0, 9, 36, 430
"/run/media/atomic_dev25/SHARED/shared/C/Users/Administrator/Desktop/Projects/JAVA/sentinel.pay/sentinel.pay/src/main/resources/templates/api-docs.html", "HTML", 0, 456, 0, 0, 11, 41, 508
"/run/media/atomic_dev25/SHARED/shared/C/Users/Administrator/Desktop/Projects/JAVA/sentinel.pay/sentinel.pay/src/main/resources/templates/api-keys.html", "HTML", 0, 83, 0, 0, 0, 13, 96
"/run/media/atomic_dev25/SHARED/shared/C/Users/Administrator/Desktop/Projects/JAVA/sentinel.pay/sentinel.pay/src/main/resources/templates/console.html", "HTML", 0, 255, 0, 0, 3, 14, 272
"/run/media/atomic_dev25/SHARED/shared/C/Users/Administrator/Desktop/Projects/JAVA/sentinel.pay/sentinel.pay/src/main/resources/templates/dashboard.html", "HTML", 0, -1, 0, 0, 0, 0, -1
"/run/media/atomic_dev25/SHARED/shared/C/Users/Administrator/Desktop/Projects/JAVA/sentinel.pay/sentinel.pay/src/main/resources/templates/decision-detail.html", "HTML", 0, 332, 0, 0, 19, 37, 388
"/run/media/atomic_dev25/SHARED/shared/C/Users/Administrator/Desktop/Projects/JAVA/sentinel.pay/sentinel.pay/src/main/resources/templates/decisions.html", "HTML", 0, -7, 0, 0, 7, 0, 0
"/run/media/atomic_dev25/SHARED/shared/C/Users/Administrator/Desktop/Projects/JAVA/sentinel.pay/sentinel.pay/src/main/resources/templates/incident-detail.html", "HTML", 0, 192, 0, 0, 11, 9, 212
"/run/media/atomic_dev25/SHARED/shared/C/Users/Administrator/Desktop/Projects/JAVA/sentinel.pay/sentinel.pay/src/main/resources/templates/incidents.html", "HTML", 0, 1, 0, 0, 0, 0, 1
"/run/media/atomic_dev25/SHARED/shared/C/Users/Administrator/Desktop/Projects/JAVA/sentinel.pay/sentinel.pay/src/main/resources/templates/settings.html", "HTML", 0, 78, 0, 0, -2, 5, 81
"/run/media/atomic_dev25/SHARED/shared/C/Users/Administrator/Desktop/Projects/JAVA/sentinel.pay/sentinel.pay/src/main/resources/templates/sidebar.html", "HTML", 0, -6, 0, 0, 0, -1, -7
"/run/media/atomic_dev25/SHARED/shared/C/Users/Administrator/Desktop/Projects/JAVA/sentinel.pay/sentinel.pay/src/test/java/com/github/sentinel/pay/domain/fraudrRules/HighRiskAndRemoteTransactionFraudRuleTest.java", "Java", 0, 0, 0, -1, 1, 0, 0
"/run/media/atomic_dev25/SHARED/shared/C/Users/Administrator/Desktop/Projects/JAVA/sentinel.pay/sentinel.pay/src/test/java/com/github/sentinel/pay/domain/fraudrRules/TransactionAmountFraudRuleTest.java", "Java", 0, 0, 0, -1, 0, 1, 0
"/run/media/atomic_dev25/SHARED/shared/C/Users/Administrator/Desktop/Projects/JAVA/sentinel.pay/sentinel.pay/src/test/java/com/github/sentinel/pay/domain/fraudrRules/UnusualLocationFraudRuleTest.java", "Java", 0, 0, 0, 0, 0, 1, 1
"/run/media/atomic_dev25/SHARED/shared/C/Users/Administrator/Desktop/Projects/JAVA/sentinel.pay/sentinel.pay/src/test/java/com/github/sentinel/pay/domain/fraudrRules/VelocityFraudRuleTest.java", "Java", 0, 0, 0, 0, 0, 1, 1
"Total", "-", 2, 1768, 7, 1293, 112, 663, 3845
